businessId,AvgFromReviews,wIDF,wAvg,wRM,wBase
ns64otnQ-WzkjsVS2vVK6g,4.166667,3.713788,3.711028,3.707915,3.766723
riOFfiFBYysoPJ8xkoMoew,3.666667,3.913866,3.909266,3.907261,3.766723
ttpZx2t4fMAApdU9MFG91w,3.178571,3.711336,3.746662,3.782383,3.970529
SIzUsf5x2RSkPwJS--A4Rw,4.333333,3.55258,3.657617,3.730685,3.778318
wNm84v3I4ZONS9H8Vs-wkQ,4.75,3.752251,3.752871,3.75304,3.743501
8lKiCgPn_eonn5CNsffabw,3.587302,3.795231,3.774209,3.769955,3.769955
s9-RFuC3dFuht771mvFimA,3.333333,3.775162,3.777562,3.778604,3.772563
eGevCRobYnA_HSj60sEWvQ,4.049618,3.900433,3.860877,3.85251,3.85251
yOVydU0J5-hKODrKGhH4yg,4.136364,4.11769,4.078495,4.077342,4.077342
oqr6xovYM2BRrLojaO26Dg,2.666667,4.100647,4.116595,4.138652,3.766723
jJJc5RN6fajxWlr0IMigTQ,3.333333,4.001888,4.004683,4.005127,3.766723
gVag_jYdqq3RkIDSvrX2lA,5,3.910713,3.916327,3.918047,3.918047
AW1uq13zFslTBoD6vL99Bw,4.205882,3.651898,3.680307,3.686521,3.735896
fAJvlRFhdYJlMyG-CA4ErQ,4.6,3.877985,3.889884,3.894209,3.894209
C5u1iFCgPp5wENbxaqIQPA,3,3.186318,3.362307,3.611935,3.611935
QxpX4slDIOGFEHlPV4mrSw,4.275862,3.651898,3.680307,3.686521,3.735896
nts2OALwvyvfNh9focRZ3w,3.342466,3.68469,3.686804,3.690189,3.690189
Oj79-vTnjQk_jLr6oNbT0Q,4.119048,3.853483,3.81092,3.803655,3.803655
JHUcIssf3crggsVxfQ8q8w,3.818182,3.475623,3.569723,3.610864,3.735896
rZbHg4ACfN3iShdsT47WKQ,4.342618,3.735221,3.745568,3.753775,3.788788
sFUH90koLYk9j3cmleankw,3,3.766634,3.816234,3.85391,3.931511
ZqCZMNfoHUMIqp3gf6NxFw,2.25,3.717414,3.726094,3.731873,3.743501
#NAME?,2.4,3.830653,3.799761,3.78548,3.813395
i1u-QQS0ZklrYgcFTO1VTw,5,4.279091,4.196168,4.292485,4.857143
o9nCXNC14VScabiy2bftgw,2.854839,3.484868,3.552807,3.58548,3.621726
Pxs9HoqsxgqTNhwgB7kgtA,5,4.085179,4.067181,4.057162,3.766723
ZCzXgj8OOGb5ww_RX4G7kA,2.5,3.594971,3.647453,3.662329,3.735896
YUMvB8pA2yfVeAouAHzn7g,2.333333,3.605107,3.634681,3.644669,3.644669
JU2tsuqG-YspQBQObhxoQA,3.714286,3.588808,3.632775,3.648467,3.766723
KY6LCgiT4G9oURJ__NW2Wg,5,4.524151,4.351338,4.152271,4.496951
2MHIzCgnuLrLJcorln_7WQ,4.090909,3.97597,3.911026,3.888779,3.888779
aZe5C9ngr8IldvdJZxPpnw,2.6,3.884452,3.874624,3.882483,4.049313
4eFIVmbeCvJGCrhzmd-VYA,3.896552,3.982226,3.970796,3.968538,3.968538
FX1_tWrQSi_BfvTy42cltQ,4.666667,4.043154,4.023726,4.010786,4.010786
SYFDPIZSEfKS1Tc4vKKFsg,3.833333,3.853595,3.843058,3.837915,3.766723
Dy2ppw0XH6KMkJOnZaPOdA,4,3.889949,3.905452,3.914371,3.914371
kta8ESyvbM9VlBNWjKzy3g,5,4.11099,4.099252,4.093293,3.766723
7g6RKMzdxnwe3qbtGPP-1w,5,3.66661,3.694507,3.702978,3.735896
f_EJyhmr9KpPssLsfw_IXQ,3.454545,3.774711,3.806462,3.830243,3.766723
GZ8KctCJxGzYZ7aAdapprg,2.571429,3.67027,3.711882,3.731921,3.731921
9dZ1Ql35BMbqoO4yebgxdQ,2.5,3.475623,3.569723,3.610864,3.735896
zSEknIqmkGL1pQt-ApEeoQ,3.571429,3.883433,3.828019,3.818623,3.818623
TWeA9VoP4hBSJtk3uHTEzg,3.652174,3.887203,3.863624,3.857654,3.857654
8gJ-0SrGeUcRXgqZtrYLDg,3.428571,3.588808,3.632775,3.648467,3.766723
cDrqjvg2KEyJm3QS3KAJ2Q,3.384615,3.875755,3.819223,3.8086,3.8086
Sdxg0-RM5x0mde6bpNpzpw,3,3.63361,3.678294,3.703336,3.766723
wqsESuJ6i9du37rPe-RpNw,3.333333,4.029241,3.981858,3.94589,3.766723
fIKyldfAWFJOTT1mHWw6gQ,4.375,3.971749,3.942767,3.923714,3.970529
yCHmE8lc1yPk53QqcpgieA,4,3.825588,3.840932,3.845487,3.766723
3D8thbL2D2c3qTMeYROAOQ,3.708333,3.594971,3.647453,3.662329,3.735896
FuykdWajbSDj0hBY5DIuZQ,3.142857,3.895385,3.906532,3.912313,3.912313
4SviSw8uRF0ddj_HxUVnuA,4.9,3.953968,3.953968,3.953968,3.766723
K845ZDttFfx99zQ-0aE2tA,2.335766,3.706767,3.710156,3.712807,3.728656
golCXCS3w5H9LBp6uKItRA,4.25,4.120118,4.092044,4.096203,4.096203
tiWLO7EGmOGO7XIE_lESiA,4.4,3.651898,3.680307,3.686521,3.735896
fh8jKj6FcTksm6Mf4khBaw,5,3.429351,3.479462,3.517056,3.766723
DxmXiD9h2TYXbRm49ycwkw,2.555556,3.877985,3.889884,3.894209,3.894209
hbb62P2U2l0QdC9S6sfSsA,2.333333,3.486627,3.571608,3.6154,3.766723
OSlTIcDNSSt_83ciKwT1Xg,4.116667,3.713516,3.711309,3.710645,3.710645
_cG0BFYyHXcwheKXR5RRBA,2.25,3.686375,3.707692,3.717153,3.766723
6GjP-FRibXc-I4YrsIYxew,4,3.569263,3.59587,3.621727,3.701056
LR1KfQnGaybssk5tyv9slA,4.2,3.78256,3.78256,3.78256,3.766723
KuZYMUUtzeSzliqAdCufNQ,4.333333,3.795231,3.774209,3.769955,3.769955
bHSpI3nPqAj2S-dmRyOOOQ,4.666667,4.050014,4.033069,4.029642,4.029642
9Ep4sguv3HH_8lWyzSogjw,3.762791,3.692063,3.713775,3.726298,3.749932
GuI460v9AlhHIqArL32i9Q,3.333333,3.48794,3.559759,3.593723,3.655492
j-_jKQ-5IE4hqQzA-hsApw,4.323529,3.372714,3.477117,3.532049,3.735896
it7e85D0cwN2W2M1BVKHUA,3.25,3.737596,3.727418,3.720873,3.766723
pALpJ6xRXPgBNw2s3sDHxA,3.133333,3.635415,3.636591,3.637708,3.724614
cBzZpDqBaTdugB4JvfEhXA,4,3.656142,3.67513,3.704209,3.803655
QGcuLP2PeH80qe-I_EnYIg,3.8,3.850894,3.836721,3.82674,3.82674
jfXqQTdxktGQWkELGn-7wA,3.666667,3.819726,3.802404,3.798653,3.798653
cjjZt2oOkk0F152RkQMfQw,4.097345,3.702477,3.703177,3.70348,3.70348
#NAME?,5,3.830653,3.799761,3.78548,3.813395
GkCAW9zoECIg7T_HIwCgNA,3.6,3.980247,3.968207,3.964834,3.964834
ZDXZGMpA4IhIqmMIMdeHlA,3,3.558346,3.58767,3.607618,3.655492
M41We2n-OmmYzo8FcvW-1A,4.666667,4.136714,4.068849,4.049667,3.766723
rI7d_L0BCKemotT9XD5wAg,3.75,3.635415,3.636591,3.637708,3.724614
1svyifERkfuuz02lbeK2dA,2.285714,3.523907,3.582394,3.606443,3.735896
Dy8d1vPTTutHUaqfI5-8Lg,4.333333,4.115986,4.079404,4.076451,4.1322
#NAME?,1.75,3.830653,3.799761,3.78548,3.813395
q2SZa5g85758iW1L9sSL1g,4.027027,3.968399,3.869484,3.848562,3.848562
9U9wBfux57bQm1wUSuviWg,3,3.665583,3.662215,3.660517,3.766723
Mvdzm7wYENcNZtnqbUuRFg,5,4.085179,4.067181,4.057162,3.766723
4yFqLSaKpWE7O_ATQ2BqrA,3.111111,3.705704,3.752653,3.785248,3.931511
EgjFg_apjNerroqYiokcag,4,3.824118,3.791792,3.788788,3.788788
CZBYYCb4xBwNlSIYNc6Eiw,5,4.272937,4.195221,4.202605,4.202605
JIV4LF8KE8pAUnU28QAhIw,2.666667,3.5582,3.601771,3.61582,3.508758
136zvrfN6Kpr9tFj3OMNUQ,3.411765,3.651898,3.680307,3.686521,3.735896
LYRAX4OZPGD3DRJew0zW4g,3.26087,3.909928,3.899667,3.896956,3.896956
AjHhlZJ7FSp7l6f2OBm3bQ,2.8,3.889949,3.905452,3.914371,3.914371
PO6gVnfmA-877zuw8n0auw,5,4.07112,3.98128,3.935065,3.766723
xu0nc0oz6IEzNIJJRHNwQA,1.5,3.796772,3.820718,3.841379,3.766723
EZ7MD_hOsBZuWEvSjXr7DA,3.857143,3.854637,3.822853,3.816756,3.816756
2e4LeI46Mo9YF24RnnJadQ,3.522727,3.669786,3.694641,3.700165,3.700165
uYj2NO1HZRNiD-de_pSdJA,3.926829,3.795231,3.774209,3.769955,3.769955
gsNv5QNfuFnD8eMhejSmGg,2.625,3.982226,3.970796,3.968538,3.968538
NIuaxYvM_-dzmgGXwPJ1Gw,2.75,3.766729,3.750873,3.748116,3.748116
GUxWblMRFzCgy2qDfj5yRg,2.666667,3.895385,3.906532,3.912313,3.912313
axwJI8G9CwDjynWBFQ-p5A,2.333333,3.775162,3.777562,3.778604,3.772563
vtG7Vytbx-gY6sn8UjYdog,4,3.853595,3.843058,3.837915,3.766723
iLODjOOpTExF69CdGPkuuA,4.392857,3.952698,3.938807,3.936792,3.936792
DgOAOO10ibNDSX7S_7L1Ag,3.485714,3.649461,3.688735,3.711582,3.665648
ZXRcWs5SUCvSfb8I2aLOnA,4.666667,4.027617,4.018951,4.01799,4.049731
pbVL3t783OyO701yK5W08g,4.6,3.840661,3.816827,3.811918,3.811918
LjqY98zL96sem_PxC6ZG3g,4.4,3.980247,3.968207,3.964834,3.964834
#NAME?,3.8,3.830653,3.799761,3.78548,3.813395
Fi8DklbiZUAQmgHvK_kOhQ,3.75,4.132633,4.125935,4.122895,3.766723
_NnOolczVHfhEHgCOhpxAw,3.9,3.651898,3.680307,3.686521,3.735896
yyuy1kimJHK2RsizjvgUNQ,2.8,3.475623,3.569723,3.610864,3.735896
cHxDyQWXyFDhfEYJbmS1LA,3.666667,3.66661,3.694507,3.702978,3.735896
rhxBsu0k_BddgjOP9MYdeA,4,4.048547,3.968184,3.938455,4.215686
dSrt1yGR3SUhvZvv1wyzrA,3.166667,3.475623,3.569723,3.610864,3.735896
jwWyx8gEIhUNzBzyDzWjmQ,1.666667,3.824118,3.791792,3.788788,3.788788
d2CqQ7OZ5m1XtcuPAnMhpg,1.75,2.827077,3.018186,3.244726,3.766723
iolKKrnT8mVN-r3TzLI9Tg,2.5,3.705059,3.704934,3.704928,3.704928
KxsOOasb-vP56d86U8lTsA,4.833333,4.18282,4.121232,4.101896,4.101896
IPmktV4dkAw1jpHZRi5mVw,2.625,3.847581,3.844071,3.838194,3.889718
F0UDUKUcEbK5xqgJt_q46g,5,4.675029,4.446031,3.892062,5
tomw3dn386aTe6RGOxn5BQ,4.25,3.853483,3.81092,3.803655,3.803655
nxrzfONnyMBhepzHpaFmRQ,3.375,3.651898,3.680307,3.686521,3.735896
AryNioF9fxl8RYGiIE7fSA,3.591837,3.795231,3.774209,3.769955,3.769955
LrJlLdQYdSvdqr25gX4ZjA,4.285714,3.375881,3.40665,3.420504,3.766723
rlG9WPf3h5MfNwHhpNsWjQ,2.333333,3.475623,3.569723,3.610864,3.735896
TJ_wLPY8iScgJc641aQHxw,1.375,3.04234,3.109742,3.147404,3.766723
A4GZVV0M7qRokP1TC7jn4w,2.5,3.731933,3.729596,3.727092,3.731161
uJCH3sqVcqjOfLv3BB9E_w,4.090909,3.823891,3.805428,3.801109,3.801109
_uUlWKhPmjFUUxOSS-EP_w,3.166667,3.475623,3.569723,3.610864,3.735896
r9PbVY9UQqXhsh0FU496kQ,4.333333,3.882814,3.843921,3.829278,3.766723
tHP-YGYtc5-t3MofXFgk2A,4,4.029241,3.981858,3.94589,3.766723
pJ2XRHEyUyd8uR6OOS8bNQ,1,3.943469,3.914452,3.912504,4.1322
SBQ35yL6jFvFsuXTB6lXrw,2.333333,3.766723,3.766723,3.766723,3.766723
8frfhwRITfgjLaDBueU8iA,3.545455,3.745745,3.800459,3.830781,3.830781
GpjUt2OPPJl4EauSYsPl9g,5,4.154144,4.129861,4.112904,3.766723
lW2u_ezo48Q1kosRbkkWAA,2,3.737596,3.727418,3.720873,3.766723
v-hvWEgA1M_A87IubGExOA,3.666667,4.387459,4.347558,4.309377,4.666667
5iNDEyLJswlErDGD4OT6NA,4,3.827549,3.807308,3.802555,3.802555
n4mfUCDXHsg0GH50HzJpug,3.25,3.755853,3.748363,3.748453,3.748453
u8bQvtkVa5lW-SNwRLH6Vg,4.5,3.861807,3.861789,3.864456,3.894209
AvM73Oq24xexLCmViZe7Og,3.6,3.065898,3.264996,3.50806,3.70142
5oQOTAWwXRbd5gf2cbX0ug,3.833333,4.156876,4.138246,4.129935,3.766723
Wzm33GwGm_xosXZF6Jx1-w,2.857143,3.475623,3.569723,3.610864,3.735896
tt4ZFn2PEf-n9VwsO3Whwg,3,3.982226,3.970796,3.968538,3.968538
i97zhaz1jK3-Xkio2OOJ1w,4.666667,3.512159,3.614715,3.70346,3.766723
dLBqf9QayF9eSUzz6BvmSQ,3,3.796569,3.792619,3.789832,3.743501
a59rHQbp7YyEdI0nuKIVrg,3,3.475623,3.569723,3.610864,3.735896
7YYD_agS3Kb2sAx9JPkQEw,3.965986,3.909443,3.830228,3.81169,3.892722
XgkfD6XEQHgceHRolcKz1Q,3.833333,4.00018,3.996959,3.994679,3.766723
Q90fNAiXiTHFoqgCDf63sg,3.333333,3.651898,3.680307,3.686521,3.735896
0G-zqtH6hRTu4uxRwA-Gpg,3.388889,3.982226,3.970796,3.968538,3.968538
uL1faPt6dsuOxUUE0yXZeA,4.416667,3.795231,3.774209,3.769955,3.769955
dIax4bliZgpa2vtbiDAYuQ,5,4.001404,3.929368,3.886259,3.766723
fP_kRceHkKxPqgf0o1RfUQ,2.8125,3.930226,3.903428,3.891556,3.962142
R6aazv8FB-6BeanY3ag8kw,3.697674,3.852253,3.842328,3.839693,3.839693
#NAME?,4.135185,3.830653,3.799761,3.78548,3.813395
PIu2Rocm6_Vyp2M3v6TKdA,4.166667,4.033295,4.009055,3.997258,3.997258
orrIN0RMdANfl9EIiZmO-w,2.571429,3.786516,3.7816,3.780493,3.780493
gbhsJG-0htzVWmmlvaBxqQ,4.666667,3.636997,3.688899,3.728861,3.766723
qFLjQyq7HVAY7LN5Srwy_w,3,3.84519,3.822381,3.80724,3.766723
dewnPfAHpQzFqI5g7wVG-A,3,3.376249,3.440234,3.4919,3.766723
M7_Po-yLmNuqh3Qh3KC8pg,1.333333,3.486627,3.571608,3.6154,3.766723
Izizcby4_u1u_d6suB9Jzw,5,4.461641,4.400683,4.410184,4.684908
b8S6T3wudvaj2OL3FxG02w,2.75,3.594971,3.647453,3.662329,3.735896
IJ0o6b8bJFAbG6MjGfBebQ,2.142857,3.429351,3.479462,3.517056,3.766723
oxMOHPMVMZ5lMPT022MZ-A,3.210526,3.523907,3.582394,3.606443,3.735896
ZmPD_EkSQX0QP9jB2bv13Q,2.642857,3.910646,3.896763,3.895795,3.766723
JQjJ8FN3OUyjPrPefq1_pw,4.3,4.115986,4.079404,4.076451,4.1322
LjjcWJtE9RKdUMd25EsL5A,5,4.140305,4.146419,4.148334,3.766723
txsxisc36JMQ3rA1dAeibA,3.875,4.122026,4.105337,4.096355,4.118421
TPbaVXcot4-MGFMi2gREJQ,4.208333,3.665583,3.662215,3.660517,3.766723
ipfPzCphX5cbfVE4rOUY6Q,3.958333,3.825588,3.840932,3.845487,3.766723
vcNAWiLM4dR7D2nwwJ7nCA,4,3.796772,3.820718,3.841379,3.766723
#NAME?,4,3.830653,3.799761,3.78548,3.813395
kvxrjOmicwb2njvXOJsZRw,3.75,3.77587,3.761668,3.761092,3.761092
W60Wa4fltX85k3T9VoKOjg,3.130435,3.78407,3.765169,3.759928,3.759928
VwONNCUI93Qb4SgxvuBd-g,2.5,3.705704,3.752653,3.785248,3.931511
VKWwreVZgCMAdGupyRB7Hw,3.416667,3.635415,3.636591,3.637708,3.724614
yloVWlTVzXFcC4k3pUJD6w,4.5,3.705059,3.704934,3.704928,3.704928
2T36c1mym1zG5dOa1fWNoQ,4.5,4.081782,4.042192,4.035423,4.035423
Atbyj1_dXFUDysgvGKMdbw,4.333333,3.774711,3.806462,3.830243,3.766723
Udas3Rfvcb3sv7q8OeJ1Rw,3.714286,3.166995,3.250944,3.358447,3.766723
X-dpycbo5fy8AyoHCUCryA,3.780488,3.735009,3.745849,3.764959,3.828577
VLXpl4P9b2ndIQUd-eGP2g,3.428571,3.885059,3.862488,3.854877,3.854877
O-Xa9GCFWI65YiBD5Jw_hA,4.481618,3.787916,3.76706,3.762037,3.762037
r7GXuj4rr2vGPU_pklxcQg,2.571429,3.48856,3.568805,3.675871,3.859535
H99e5KhzqRMrMR2wvSga0A,5,4.517407,4.273428,4.30367,4.869565
TLxHVdXCecn3rnvWP-amPg,4.285714,3.982226,3.970796,3.968538,3.968538
_ZUjcIbbKAhRiPDbtKzOBg,2.6,4.100647,4.116595,4.138652,3.766723
LY5TW3Pvlfpprl3kpRE5_w,2.333333,3.705704,3.752653,3.785248,3.931511
hieYpbOce65XtNiA6yCwBQ,4.666667,4.085179,4.067181,4.057162,3.766723
_wAFGWHxmWoogZ15Jn1Daw,2.5,3.774711,3.806462,3.830243,3.766723
NDqsdHJYCE1FPHq_dJBJCg,4.6875,4.007154,3.967577,3.936131,3.766723
SzUUdgwcyicLlLOS8RCueQ,4.6,3.636997,3.688899,3.728861,3.766723
yN7-TFmlO-jYvvPxYvKTgg,5,4.085179,4.067181,4.057162,3.766723
qMLP5QVgpo5jDqA9H1W2Rg,5,3.982226,3.970796,3.968538,3.968538
fIQPaYjdTiI33zGhXjH1mA,1.8,4.184374,4.140506,4.124061,4.292842
JYRp5gBs04z683JoO8ANOw,3.5,4.122026,4.105337,4.096355,4.118421
hklJF9ty3sz_DmB4AIbWsQ,5,4.184374,4.140506,4.124061,4.292842
RYZ08XAToBaN-bS5HHVEhQ,4.111111,3.854637,3.822853,3.816756,3.816756
WO8I1ab_MLQ-4M1wIEzTag,4.266667,3.709883,3.718658,3.719749,3.719749
3zPSw-mu1yhbPIpvV0ALiQ,2.555556,3.641755,3.720376,3.773415,3.776109
4A628qyYpA4EhN6w6o-MYQ,3.647059,3.795231,3.774209,3.769955,3.769955
Xth3AXjbQVpvsUBNSFcxtA,2.666667,3.475623,3.569723,3.610864,3.735896
9B-rI5AI5RHgWd_26UnQgg,5,3.682009,3.680751,3.679517,3.766723
60i9h-gPKH1f0YC_bZXDhg,3.75,3.877985,3.889884,3.894209,3.894209
z0dWiC4uFQTr9GBuVmui1g,4.4,3.889949,3.905452,3.914371,3.914371
D09yG6Z3gcsh24Qn7Y4gYA,3.159091,3.651898,3.680307,3.686521,3.735896
GOgWkLoQDlXy8ygjt_lMcg,4,3.889949,3.905452,3.914371,3.914371
ueGJonqBs6Hfer60y4IAGg,4.428571,3.737596,3.727418,3.720873,3.766723
l39y6WX-S6Hh2h35Bv4oNg,4.666667,3.889949,3.905452,3.914371,3.914371
9CqxDNPWlkJW1ZCM8Gu_nA,4.235294,3.980627,3.969721,3.970612,3.970612
wWI9KQEXHPDmtynBRKiHIQ,3.75,4.033314,4.007233,4.004912,4.004912
mkLVdKIReJQicOT8a4O7YQ,3,3.982226,3.970796,3.968538,3.968538
u6zEuzi4S0AtJBtKGZPxhQ,4.105263,3.598502,3.646872,3.656382,3.656382
t8QrsDTlbnDDuyyQWsG1HA,3,3.237805,3.339956,3.421735,3.766723
2XD3bY-ETIpMlsI7JuwysQ,4,4.049694,3.966937,3.962993,4.050431
Xk41spRMMo2C7Nn8YQIL0g,2.666667,3.273469,3.279765,3.287169,3.766723
kM7mfXS8LgBPjRrqGb6i6g,1.6,4.002709,3.926491,3.898409,4.070423
vPJ4iCOSuxCxHPtb18gwWw,4.212766,3.910713,3.916327,3.918047,3.918047
CWoXwnoxdFihXB1KhH9goA,3.380952,4.122026,4.105337,4.096355,4.118421
lBRCMN7wNn-BKUsaOXJRow,4.54023,4.19029,4.190317,4.189194,3.766723
KEHxf2HbWOSGVCQgUQ7DYg,2,3.04234,3.109742,3.147404,3.766723
FzkAOU9FnOvUhjTYhu3zkg,2.2,3.577036,3.645659,3.660498,3.508758
ETg80zdzuBm7gBfW3UoMIw,3.625,3.594971,3.647453,3.662329,3.735896
odb3E_5L3RVplIlkRwvmMw,3.333333,3.946398,3.89077,3.878842,3.878842
V40zkqEtzVYU-_X6Vpe0Aw,4.5,3.794307,3.826908,3.851932,3.894209
BQ0DSBD_xk441ESKonwjfw,2.75,3.853483,3.81092,3.803655,3.803655
rxQ2PIjhAx6dgAqUalf99Q,4.909091,3.665583,3.662215,3.660517,3.766723
Qjjydo_zzWLyr7S7zwv8EQ,5,3.82652,3.824449,3.823594,3.766723
xT93fKSkismzy38eJOIFmA,3.153846,3.711336,3.746662,3.782383,3.970529
97xusXQsJiBSyFfGgV2PIw,4,3.714494,3.740076,3.758422,3.766723
WAqACt7FfSFcJs-gqysIlQ,3.818182,3.475623,3.569723,3.610864,3.735896
F5-k-QxSGuK3oGNMknFFDw,3.125,3.687724,3.71697,3.740503,3.766723
WcuL_R_i3vtL3VAENt7_Hw,3.714286,3.745152,3.721443,3.707805,3.766723
jkxwhmUKKPeKTZnRE4yL4g,4.666667,4.06665,3.965833,3.924341,4.777778
SwMqbqCLXy8XDH1rEGQ8rw,4.888889,4.042348,4.028003,4.025264,4.025264
G--jKQu95BxPI5r3aTiYhg,3,3.651898,3.680307,3.686521,3.735896
d4ecQNQTYDW5nH6r8z4tcg,4.666667,4.081782,4.042192,4.035423,4.035423
nUN0t8QF-ssQ4J9R0XMNSA,3,3.773022,3.750682,3.732063,3.766723
FtpMkJJ9Vq5cVmP3EsekBA,4.090909,3.691234,3.708922,3.713496,3.713496
FOfhEC6rN23RQaUlsR2byw,3.494253,3.85787,3.804085,3.780626,3.780626
_1QQZuf4zZOyFCvXc0o6Vg,4.275862,4.003301,4.014468,4.033283,4.033283
mSBLrQ5pCeKMPXlwR_f7hA,3,3.871299,3.845261,3.833655,3.766723
3gByPjJPMeTi1bKrvdNOdw,3.736842,3.666817,3.730746,3.775059,3.894209
X1jTnU6c9eloN2Bxs78uTg,3,3.651898,3.680307,3.686521,3.735896
rm_eFkmvdGU64HGQhWjAKQ,3.666667,4.430644,4.297882,4.241249,4.607595
SvZXOhA_hIuQgR34VfVqnQ,3.774194,3.94019,3.856488,3.832772,3.832772
EhjTY_BkSviBNF5Rb1I0fA,4.833333,3.859535,3.859535,3.859535,3.859535
mzVhCMNkndrgdZFqducydg,4,3.588808,3.632775,3.648467,3.766723
DQGQem7DqrjbhXXW8YRPvQ,4.5,3.839668,3.818864,3.805478,3.766723
bfDQai9X59uWK-XgP0t6rA,2.97561,3.689795,3.694029,3.696259,3.712942
pz-jypT4fEPQKr9RZtVdAw,4.333333,3.83603,3.811454,3.806359,3.806359
GDpGkoFIkRp6b5HmdcMu1Q,4.75,3.980247,3.968207,3.964834,3.964834
NcAI7SE1SNlrOEfFg9Wzuw,3.129032,3.585234,3.645616,3.680271,3.744304
rN-rVMF0yFEukpSx6Go3XQ,4.461538,3.889949,3.905452,3.914371,3.914371
iz7CE0-jUgo3UU6DJbpv-Q,3,3.651898,3.680307,3.686521,3.735896
40w2k4nlcmUEBbXyQp5frQ,2.5,3.635415,3.636591,3.637708,3.724614
TnLIHcTv10_9HhQfuWTmyQ,3.333333,3.635415,3.636591,3.637708,3.724614
166feddAL9YETnzTSUJ8aA,3.769231,3.651898,3.680307,3.686521,3.735896
BWYQQPXmy90Vr1D_wahfmQ,2,3.588808,3.632775,3.648467,3.766723
Xo9Im4LmIhQrzJcO4R3ZbA,4.292453,3.651898,3.680307,3.686521,3.735896
F3j83hSF8-RBUEvLqHeONQ,3,3.882419,3.861796,3.843343,3.772563
24g1ECQgdTw3BHokYCFWZA,2.666667,3.787916,3.76706,3.762037,3.762037
Smq_hSf6jEK7fI0B2eIFxA,1,3.740409,3.750897,3.766038,3.766723
s5roBvbA79SQaO4FHkJgGw,3.794872,3.82653,3.826345,3.826939,3.85433
VR2S2jm7GP3LeuWVeITezA,4.333333,4.115986,4.079404,4.076451,4.1322
j3gRIz4OpIcW2-QhJkaeQg,4.333333,4.100647,4.116595,4.138652,3.766723
jocqDjHCx0n4AjEJ2v6XYw,2.75,3.472245,3.510083,3.530087,3.766723
F3L3UuWJUez6ybJr4y5Agw,4,4.049694,3.966937,3.962993,4.050431
b5F2WCGUnwfh7z9N2AZ-nw,3.857143,3.923293,3.92391,3.924098,3.924098
13ApBJpR1W7cke__9j74Bw,2.833333,3.475623,3.569723,3.610864,3.735896
LYVrlVAGp9JXFBB4m19PXg,4.888889,4.501932,4.439621,4.525333,4.827336
7cP7WFmWiTVh-raIL3N_Vw,3.977477,3.755853,3.748363,3.748453,3.748453
SOvF2IM9LwgBYi1uGnUwrQ,3.5,3.981053,3.941237,3.930289,4.023246
4meJyPOhuAKzywUJTmu2hw,3.115942,3.827549,3.807308,3.802555,3.802555
LGZPRoNaKyts1mwHeU8s1Q,3.4,3.795231,3.774209,3.769955,3.769955
DQlVVaGbMxf3Ed6rp8A3kA,3.6875,3.598502,3.646872,3.656382,3.656382
0Xz7umPUtAxf6JMHwybnmg,4.571429,3.921877,3.919705,3.926506,3.766723
cG1pHlWhdSc2M9ChWZo-dg,3.75,3.980247,3.968207,3.964834,3.964834
VdE-3Gov-eyuJ2rLef7m_A,3.8,3.891312,3.887552,3.906389,4.049731
Ay840nDkj5qfHTAKSrb1Sw,3.88,3.795501,3.805966,3.811046,3.811046
X0W2mqiFF0eCE6ynL2V3OA,4.214286,3.944586,3.895727,3.888354,3.916283
q9B1h5eGBvHjQLF10puUkQ,2.8125,3.065898,3.264996,3.50806,3.70142
5W-E4Mj4eO5xfkZJ6zn2Cg,4.333333,3.921877,3.919705,3.926506,3.766723
oB-vwbo10DIjK01Zakp39A,3.333333,3.516434,3.601105,3.653136,3.710645
rSCQdj959petZ-vBGtq4xw,3.071429,3.588808,3.632775,3.648467,3.766723
NLaZGf9em6T-z7TSXUkxDw,4.333333,3.860694,3.860428,3.867485,3.766723
le1VmOg0-REuXCFr_FeG0g,3.2,3.792449,3.76951,3.76422,3.76422
O_ZNZDr6c5CsK6GgsKdDeQ,4.138365,3.635415,3.636591,3.637708,3.724614
5yT-0wF-QK_xAnFkymam6g,3.653846,3.982226,3.970796,3.968538,3.968538
J-c25QK8xBqv1P-huUkoTQ,4.777778,3.84017,3.88459,3.943323,3.766723
RdOQN8LEzo5tB_pSIS-I5w,3.375,3.796489,3.877125,3.950663,3.964302
5XIvwfbIa-vuFEkkeCQ6kQ,2,3.626798,3.662956,3.68019,3.68019
ESeRjioJf84r5EHUPqwDGQ,1.25,3.766723,3.766723,3.766723,3.766723
ZxnofBLKuMustNqSlFtW_A,5,4.050014,4.033069,4.029642,4.029642
Me6hKl5pjH2KCuxLZm6pzQ,4.3,3.475623,3.569723,3.610864,3.735896
KUuJuEudXr__j_BHYXBNYQ,2.333333,3.510399,3.565764,3.593112,3.656382
44F_ToZqKYlP1aPY769RNg,3.333333,3.774711,3.806462,3.830243,3.766723
lQ-eH2PBkH7uPQELbZuGHA,5,4.116805,4.012838,3.96768,4.34965
mAMeCLoTQUf3Zb808deTYg,4.142857,3.825588,3.840932,3.845487,3.766723
94uwF6nBkIW_j51T1uJRHw,3.4,3.931511,3.931511,3.931511,3.931511
vN4mFODLd-gLmDg261wsyw,3.642857,3.795231,3.774209,3.769955,3.769955
SL04b5w6WVEmLgQX-FDu9A,4.666667,3.320258,3.327258,3.367272,3.593023
